,season,round,circuit_id,date,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
2708,2020,14,istanbul,2020-11-15,0,0,0,1,0,ocon,1996-09-17,French,renault,7,11,40.0,0.0,12.0,136.0,0,5,135.0,0.0,3.0,01:52.6
2709,2020,14,istanbul,2020-11-15,0,0,0,1,0,kvyat,1994-04-26,Russian,alphatauri,16,12,26.0,0.0,13.0,89.0,1,7,89.0,1.0,7.0,02:08.0
2710,2020,14,istanbul,2020-11-15,0,0,0,1,0,gasly,1996-02-07,French,alphatauri,19,13,63.0,1.0,10.0,89.0,1,7,89.0,1.0,7.0,02:12.9
2711,2020,14,istanbul,2020-11-15,0,0,0,1,0,bottas,1989-08-28,Finnish,mercedes,9,14,197.0,2.0,2.0,504.0,12,1,479.0,11.0,1.0,01:53.3
2712,2020,14,istanbul,2020-11-15,0,0,0,1,0,raikkonen,1979-10-17,Finnish,alfa,8,15,4.0,0.0,16.0,8.0,0,8,8.0,0.0,8.0,01:52.7
2713,2020,14,istanbul,2020-11-15,0,0,0,1,0,kevin_magnussen,1992-10-05,Danish,haas,13,17,1.0,0.0,19.0,3.0,0,9,3.0,0.0,9.0,01:55.4
2714,2020,14,istanbul,2020-11-15,0,0,0,1,0,grosjean,1986-04-17,French,haas,17,18,2.0,0.0,18.0,3.0,0,9,3.0,0.0,9.0,02:09.1
2715,2020,14,istanbul,2020-11-15,0,0,0,1,0,giovinazzi,1993-12-14,Italian,alfa,10,20,4.0,0.0,17.0,8.0,0,8,8.0,0.0,8.0,01:57.2
2716,2020,15,bahrain,2020-11-29,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,1,307.0,10.0,1.0,533.0,13,1,504.0,12.0,1.0,01:27.3
2717,2020,15,bahrain,2020-11-29,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,3,2,170.0,1.0,3.0,274.0,1,2,240.0,1.0,2.0,01:27.7
2718,2020,15,bahrain,2020-11-29,1,0,0,0,0,albon,1996-03-23,Thai,red_bull,4,3,70.0,0.0,9.0,274.0,1,2,240.0,1.0,2.0,01:28.3
2719,2020,15,bahrain,2020-11-29,1,0,0,0,0,norris,1999-11-13,British,mclaren,9,4,74.0,0.0,8.0,171.0,0,3,149.0,0.0,4.0,01:28.5
2720,2020,15,bahrain,2020-11-29,1,0,0,0,0,sainz,1994-09-01,Spanish,mclaren,15,5,75.0,0.0,7.0,171.0,0,3,149.0,0.0,4.0,01:29.0
2721,2020,15,bahrain,2020-11-29,1,0,0,0,0,gasly,1996-02-07,French,alphatauri,8,6,63.0,1.0,10.0,97.0,1,7,89.0,1.0,7.0,01:28.4
2722,2020,15,bahrain,2020-11-29,1,0,0,0,0,ricciardo,1989-07-01,Australian,renault,6,7,96.0,0.0,6.0,144.0,0,5,136.0,0.0,5.0,01:28.4
2723,2020,15,bahrain,2020-11-29,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,2,8,197.0,2.0,2.0,533.0,13,1,504.0,12.0,1.0,01:27.6
2724,2020,15,bahrain,2020-11-29,1,0,0,0,0,ocon,1996-09-17,French,renault,7,9,40.0,0.0,12.0,144.0,0,5,136.0,0.0,5.0,01:28.4
2725,2020,15,bahrain,2020-11-29,1,0,0,0,0,leclerc,1997-10-16,Monegasque,ferrari,12,10,97.0,0.0,5.0,131.0,0,6,130.0,0.0,6.0,01:29.0
2726,2020,15,bahrain,2020-11-29,1,0,0,0,0,kvyat,1994-04-26,Russian,alphatauri,10,11,26.0,0.0,14.0,97.0,1,7,89.0,1.0,7.0,01:28.6
2727,2020,15,bahrain,2020-11-29,1,0,0,0,0,russell,1998-02-15,British,williams,14,12,0.0,0.0,21.0,0.0,0,10,0.0,0.0,10.0,01:31.2
2728,2020,15,bahrain,2020-11-29,1,0,0,0,0,vettel,1987-07-03,German,ferrari,11,13,33.0,0.0,13.0,131.0,0,6,130.0,0.0,6.0,01:29.1
2729,2020,15,bahrain,2020-11-29,1,0,0,0,0,latifi,1995-06-29,Canadian,williams,20,14,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:30.2
2730,2020,15,bahrain,2020-11-29,1,0,0,0,0,raikkonen,1979-10-17,Finnish,alfa,17,15,4.0,0.0,16.0,8.0,0,8,8.0,0.0,8.0,01:29.8
2731,2020,15,bahrain,2020-11-29,1,0,0,0,0,giovinazzi,1993-12-14,Italian,alfa,16,16,4.0,0.0,17.0,8.0,0,8,8.0,0.0,8.0,01:29.5
2732,2020,15,bahrain,2020-11-29,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,18,17,1.0,0.0,19.0,3.0,0,9,3.0,0.0,9.0,01:30.1
2733,2020,15,bahrain,2020-11-29,1,0,0,0,0,perez,1990-01-26,Mexican,racing_point,5,18,100.0,0.0,4.0,154.0,0,4,154.0,0.0,3.0,01:28.3
2734,2020,15,bahrain,2020-11-29,1,0,0,0,0,stroll,1998-10-29,Canadian,racing_point,13,19,59.0,0.0,11.0,154.0,0,4,154.0,0.0,3.0,01:29.6
2735,2020,15,bahrain,2020-11-29,1,0,0,0,0,grosjean,1986-04-17,French,haas,19,20,2.0,0.0,18.0,3.0,0,9,3.0,0.0,9.0,01:30.1
2736,2020,16,bahrain,2020-12-06,1,0,0,0,0,perez,1990-01-26,Mexican,racing_point,5,1,100.0,0.0,5.0,194.0,1,3,154.0,0.0,4.0,00:53.8
2737,2020,16,bahrain,2020-12-06,1,0,0,0,0,ocon,1996-09-17,French,renault,11,2,42.0,0.0,12.0,172.0,0,5,144.0,0.0,5.0,00:54.0
2738,2020,16,bahrain,2020-12-06,1,0,0,0,0,stroll,1998-10-29,Canadian,racing_point,10,3,59.0,0.0,11.0,194.0,1,3,154.0,0.0,4.0,00:54.2
2739,2020,16,bahrain,2020-12-06,1,0,0,0,0,sainz,1994-09-01,Spanish,mclaren,8,4,85.0,0.0,8.0,184.0,0,4,171.0,0.0,3.0,00:54.0
2740,2020,16,bahrain,2020-12-06,1,0,0,0,0,ricciardo,1989-07-01,Australian,renault,7,5,102.0,0.0,4.0,172.0,0,5,144.0,0.0,5.0,00:54.0
2741,2020,16,bahrain,2020-12-06,1,0,0,0,0,albon,1996-03-23,Thai,red_bull,12,6,85.0,0.0,9.0,282.0,1,2,274.0,1.0,2.0,00:54.0
2742,2020,16,bahrain,2020-12-06,1,0,0,0,0,kvyat,1994-04-26,Russian,alphatauri,6,7,26.0,0.0,14.0,103.0,1,7,97.0,1.0,7.0,00:53.9
2743,2020,16,bahrain,2020-12-06,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,1,8,201.0,2.0,2.0,540.0,13,1,533.0,13.0,1.0,00:53.4
2744,2020,16,bahrain,2020-12-06,1,0,0,0,0,russell,1998-02-15,British,mercedes,2,9,0.0,0.0,21.0,540.0,13,1,533.0,13.0,1.0,00:53.4
2745,2020,16,bahrain,2020-12-06,1,0,0,0,0,norris,1999-11-13,British,mclaren,19,10,86.0,0.0,7.0,184.0,0,4,171.0,0.0,3.0,00:55.0
2746,2020,16,bahrain,2020-12-06,1,0,0,0,0,gasly,1996-02-07,French,alphatauri,9,11,71.0,1.0,10.0,103.0,1,7,97.0,1.0,7.0,00:54.2
2747,2020,16,bahrain,2020-12-06,1,0,0,0,0,vettel,1987-07-03,German,ferrari,13,12,33.0,0.0,13.0,131.0,0,6,131.0,0.0,6.0,00:54.2
2748,2020,16,bahrain,2020-12-06,1,0,0,0,0,giovinazzi,1993-12-14,Italian,alfa,14,13,4.0,0.0,17.0,8.0,0,8,8.0,0.0,8.0,00:54.4
2749,2020,16,bahrain,2020-12-06,1,0,0,0,0,raikkonen,1979-10-17,Finnish,alfa,18,14,4.0,0.0,16.0,8.0,0,8,8.0,0.0,8.0,00:54.9
2750,2020,16,bahrain,2020-12-06,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,15,15,1.0,0.0,19.0,3.0,0,9,3.0,0.0,9.0,00:54.7
2751,2020,16,bahrain,2020-12-06,1,0,0,0,0,aitken,1995-09-23,British,williams,17,16,0.0,0.0,0.0,0.0,0,10,0.0,0.0,10.0,00:54.8
2752,2020,16,bahrain,2020-12-06,1,0,0,0,0,pietro_fittipaldi,1996-06-25,Brazilian,haas,20,17,0.0,0.0,0.0,3.0,0,9,3.0,0.0,9.0,00:55.4
2753,2020,16,bahrain,2020-12-06,1,0,0,0,0,latifi,1995-06-29,Canadian,williams,16,18,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,00:54.7
2754,2020,16,bahrain,2020-12-06,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,3,19,189.0,1.0,3.0,282.0,1,2,274.0,1.0,2.0,00:53.4
2755,2020,16,bahrain,2020-12-06,1,0,0,0,0,leclerc,1997-10-16,Monegasque,ferrari,4,20,98.0,0.0,6.0,131.0,0,6,131.0,0.0,6.0,00:53.6
2756,2020,17,yas_marina,2020-12-13,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,1,1,189.0,1.0,3.0,319.0,2,2,282.0,1.0,2.0,01:35.2
2757,2020,17,yas_marina,2020-12-13,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,2,2,205.0,2.0,2.0,573.0,13,1,540.0,13.0,1.0,01:35.3
2758,2020,17,yas_marina,2020-12-13,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,3,3,332.0,11.0,1.0,573.0,13,1,540.0,13.0,1.0,01:35.3
2759,2020,17,yas_marina,2020-12-13,1,0,0,0,0,albon,1996-03-23,Thai,red_bull,5,4,93.0,0.0,8.0,319.0,2,2,282.0,1.0,2.0,01:35.6
2760,2020,17,yas_marina,2020-12-13,1,0,0,0,0,norris,1999-11-13,British,mclaren,4,5,87.0,0.0,9.0,202.0,0,3,184.0,0.0,4.0,01:35.5
2761,2020,17,yas_marina,2020-12-13,1,0,0,0,0,sainz,1994-09-01,Spanish,mclaren,6,6,97.0,0.0,7.0,202.0,0,3,184.0,0.0,4.0,01:35.8
2762,2020,17,yas_marina,2020-12-13,1,0,0,0,0,ricciardo,1989-07-01,Australian,renault,11,7,112.0,0.0,5.0,181.0,0,5,172.0,0.0,5.0,01:36.4
2763,2020,17,yas_marina,2020-12-13,1,0,0,0,0,gasly,1996-02-07,French,alphatauri,9,8,71.0,1.0,11.0,107.0,1,7,103.0,1.0,7.0,01:36.1
2764,2020,17,yas_marina,2020-12-13,1,0,0,0,0,ocon,1996-09-17,French,renault,10,9,60.0,0.0,12.0,181.0,0,5,172.0,0.0,5.0,01:36.2
2765,2020,17,yas_marina,2020-12-13,1,0,0,0,0,stroll,1998-10-29,Canadian,racing_point,8,10,74.0,0.0,10.0,195.0,1,4,194.0,1.0,3.0,01:36.0
2766,2020,17,yas_marina,2020-12-13,1,0,0,0,0,kvyat,1994-04-26,Russian,alphatauri,7,11,32.0,0.0,14.0,107.0,1,7,103.0,1.0,7.0,01:36.0
2767,2020,17,yas_marina,2020-12-13,1,0,0,0,0,raikkonen,1979-10-17,Finnish,alfa,15,12,4.0,0.0,16.0,8.0,0,8,8.0,0.0,8.0,01:36.0
2768,2020,17,yas_marina,2020-12-13,1,0,0,0,0,leclerc,1997-10-16,Monegasque,ferrari,12,13,98.0,0.0,6.0,131.0,0,6,131.0,0.0,6.0,01:36.4
2769,2020,17,yas_marina,2020-12-13,1,0,0,0,0,vettel,1987-07-03,German,ferrari,13,14,33.0,0.0,13.0,131.0,0,6,131.0,0.0,6.0,01:36.6
2770,2020,17,yas_marina,2020-12-13,1,0,0,0,0,russell,1998-02-15,British,williams,16,15,3.0,0.0,18.0,0.0,0,10,0.0,0.0,10.0,01:37.6
2771,2020,17,yas_marina,2020-12-13,1,0,0,0,0,giovinazzi,1993-12-14,Italian,alfa,14,16,4.0,0.0,17.0,8.0,0,8,8.0,0.0,8.0,01:38.2
2772,2020,17,yas_marina,2020-12-13,1,0,0,0,0,latifi,1995-06-29,Canadian,williams,18,17,0.0,0.0,21.0,0.0,0,10,0.0,0.0,10.0,01:38.0
2773,2020,17,yas_marina,2020-12-13,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,20,18,1.0,0.0,20.0,3.0,0,9,3.0,0.0,9.0,01:38.4
2774,2020,17,yas_marina,2020-12-13,1,0,0,0,0,pietro_fittipaldi,1996-06-25,Brazilian,haas,17,19,0.0,0.0,23.0,3.0,0,9,3.0,0.0,9.0,01:37.9
2775,2020,17,yas_marina,2020-12-13,1,0,0,0,0,perez,1990-01-26,Mexican,racing_point,19,20,125.0,1.0,4.0,195.0,1,4,194.0,1.0,3.0,01:38.2
2776,2021,1,bahrain,2021-03-28,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,2,1,0.0,0.0,0.0,41.0,1,1,0.0,0.0,0.0,01:29.4
2777,2021,1,bahrain,2021-03-28,0,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,1,2,0.0,0.0,0.0,28.0,0,2,0.0,0.0,0.0,01:29.0
2778,2021,1,bahrain,2021-03-28,0,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,3,3,0.0,0.0,0.0,41.0,1,1,0.0,0.0,0.0,01:29.6
2779,2021,1,bahrain,2021-03-28,0,0,0,0,0,norris,1999-11-13,British,mclaren,7,4,0.0,0.0,0.0,18.0,0,3,0.0,0.0,0.0,01:30.0
2780,2021,1,bahrain,2021-03-28,0,0,0,0,0,leclerc,1997-10-16,Monegasque,ferrari,4,6,0.0,0.0,0.0,12.0,0,4,0.0,0.0,0.0,01:29.7
2781,2021,1,bahrain,2021-03-28,0,0,0,0,0,ricciardo,1989-07-01,Australian,mclaren,6,7,0.0,0.0,0.0,18.0,0,3,0.0,0.0,0.0,01:29.9
2782,2021,1,bahrain,2021-03-28,0,0,0,0,0,sainz,1994-09-01,Spanish,ferrari,8,8,0.0,0.0,0.0,12.0,0,4,0.0,0.0,0.0,01:30.2
2783,2021,1,bahrain,2021-03-28,0,0,0,0,0,tsunoda,2000-05-11,Japanese,alphatauri,13,9,0.0,0.0,0.0,2.0,0,5,0.0,0.0,0.0,01:31.2
2784,2021,1,bahrain,2021-03-28,0,0,0,0,0,stroll,1998-10-29,Canadian,aston_martin,10,10,0.0,0.0,0.0,1.0,0,6,0.0,0.0,0.0,01:30.6
2785,2021,1,bahrain,2021-03-28,0,0,0,0,0,raikkonen,1979-10-17,Finnish,alfa,14,11,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,01:31.2
2786,2021,1,bahrain,2021-03-28,0,0,0,0,0,giovinazzi,1993-12-14,Italian,alfa,12,12,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,01:30.7
2787,2021,1,bahrain,2021-03-28,0,0,0,0,0,ocon,1996-09-17,French,alpine,16,13,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,01:31.7
2788,2021,1,bahrain,2021-03-28,0,0,0,0,0,russell,1998-02-15,British,williams,15,14,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,01:33.4
2789,2021,1,bahrain,2021-03-28,0,0,0,0,0,vettel,1987-07-03,German,aston_martin,20,15,0.0,0.0,0.0,1.0,0,6,0.0,0.0,0.0,01:33.3
2790,2021,1,bahrain,2021-03-28,0,0,0,0,0,mick_schumacher,1999-03-22,German,haas,18,16,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,01:32.1
2791,2021,1,bahrain,2021-03-28,0,0,0,0,0,gasly,1996-02-07,French,alphatauri,5,17,0.0,0.0,0.0,2.0,0,5,0.0,0.0,0.0,01:29.8
2792,2021,1,bahrain,2021-03-28,0,0,0,0,0,latifi,1995-06-29,Canadian,williams,17,18,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,01:31.9
2793,2021,1,bahrain,2021-03-28,0,0,0,0,0,alonso,1981-07-29,Spanish,alpine,9,19,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,01:30.2
2794,2021,1,bahrain,2021-03-28,0,0,0,0,0,mazepin,1999-03-02,Russian,haas,19,20,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,01:32.4
2795,2021,2,imola,2021-04-18,0,0,0,1,0,max_verstappen,1997-09-30,Dutch,red_bull,3,1,18.0,0.0,2.0,53.0,1,2,28.0,0.0,2.0,01:14.5
2796,2021,2,imola,2021-04-18,0,0,0,1,0,hamilton,1985-01-07,British,mercedes,1,2,25.0,1.0,1.0,60.0,1,1,41.0,1.0,1.0,01:14.4
2797,2021,2,imola,2021-04-18,0,0,0,1,0,norris,1999-11-13,British,mclaren,7,3,12.0,0.0,4.0,41.0,0,3,18.0,0.0,3.0,01:14.9
2798,2021,2,imola,2021-04-18,0,0,0,1,0,leclerc,1997-10-16,Monegasque,ferrari,4,4,8.0,0.0,6.0,34.0,0,4,12.0,0.0,4.0,01:14.7
2799,2021,2,imola,2021-04-18,0,0,0,1,0,sainz,1994-09-01,Spanish,ferrari,11,5,4.0,0.0,8.0,34.0,0,4,12.0,0.0,4.0,01:15.2
2800,2021,2,imola,2021-04-18,0,0,0,1,0,ricciardo,1989-07-01,Australian,mclaren,6,6,6.0,0.0,7.0,41.0,0,3,18.0,0.0,3.0,01:14.8
2801,2021,2,imola,2021-04-18,0,0,0,1,0,gasly,1996-02-07,French,alphatauri,5,7,0.0,0.0,17.0,8.0,0,5,2.0,0.0,5.0,01:14.8
2802,2021,2,imola,2021-04-18,0,0,0,1,0,stroll,1998-10-29,Canadian,aston_martin,10,8,1.0,0.0,10.0,5.0,0,6,1.0,0.0,6.0,01:15.1
2803,2021,2,imola,2021-04-18,0,0,0,1,0,ocon,1996-09-17,French,alpine,9,9,0.0,0.0,13.0,3.0,0,7,0.0,0.0,8.0,01:15.2
2804,2021,2,imola,2021-04-18,0,0,0,1,0,alonso,1981-07-29,Spanish,alpine,15,10,0.0,0.0,19.0,3.0,0,7,0.0,0.0,8.0,01:15.6
2805,2021,2,imola,2021-04-18,0,0,0,1,0,perez,1990-01-26,Mexican,red_bull,2,11,10.0,0.0,5.0,53.0,1,2,28.0,0.0,2.0,01:14.4
2806,2021,2,imola,2021-04-18,0,0,0,1,0,tsunoda,2000-05-11,Japanese,alphatauri,20,12,2.0,0.0,9.0,8.0,0,5,2.0,0.0,5.0,01:18.3
2807,2021,2,imola,2021-04-18,0,0,0,1,0,raikkonen,1979-10-17,Finnish,alfa,16,13,0.0,0.0,11.0,0.0,0,8,0.0,0.0,7.0,01:16.0
2808,2021,2,imola,2021-04-18,0,0,0,1,0,giovinazzi,1993-12-14,Italian,alfa,17,14,0.0,0.0,12.0,0.0,0,8,0.0,0.0,7.0,01:16.1
2809,2021,2,imola,2021-04-18,0,0,0,1,0,mick_schumacher,1999-03-22,German,haas,18,16,0.0,0.0,16.0,0.0,0,10,0.0,0.0,10.0,01:16.3
2810,2021,2,imola,2021-04-18,0,0,0,1,0,mazepin,1999-03-02,Russian,haas,19,17,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:16.8
2811,2021,2,imola,2021-04-18,0,0,0,1,0,bottas,1989-08-28,Finnish,mercedes,8,18,16.0,0.0,3.0,60.0,1,1,41.0,1.0,1.0,01:14.9
2812,2021,2,imola,2021-04-18,0,0,0,1,0,russell,1998-02-15,British,williams,12,19,0.0,0.0,14.0,0.0,0,9,0.0,0.0,9.0,01:15.3
2813,2021,2,imola,2021-04-18,0,0,0,1,0,latifi,1995-06-29,Canadian,williams,14,20,0.0,0.0,18.0,0.0,0,9,0.0,0.0,9.0,01:15.6
2814,2021,3,portimao,2021-05-02,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,2,1,44.0,1.0,1.0,101.0,2,1,60.0,1.0,1.0,01:18.7
2815,2021,3,portimao,2021-05-02,0,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,3,2,43.0,1.0,2.0,83.0,1,2,53.0,1.0,2.0,01:18.9
2816,2021,3,portimao,2021-05-02,0,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,1,3,16.0,0.0,5.0,101.0,2,1,60.0,1.0,1.0,01:18.4
2817,2021,3,portimao,2021-05-02,0,0,0,0,0,perez,1990-01-26,Mexican,red_bull,4,4,10.0,0.0,8.0,83.0,1,2,53.0,1.0,2.0,01:19.0
2818,2021,3,portimao,2021-05-02,0,0,0,0,0,norris,1999-11-13,British,mclaren,7,5,27.0,0.0,3.0,53.0,0,3,41.0,0.0,3.0,01:19.3
2819,2021,3,portimao,2021-05-02,0,0,0,0,0,leclerc,1997-10-16,Monegasque,ferrari,8,6,20.0,0.0,4.0,42.0,0,4,34.0,0.0,4.0,01:19.5
2820,2021,3,portimao,2021-05-02,0,0,0,0,0,ocon,1996-09-17,French,alpine,6,7,2.0,0.0,12.0,13.0,0,5,3.0,0.0,7.0,01:19.1
2821,2021,3,portimao,2021-05-02,0,0,0,0,0,alonso,1981-07-29,Spanish,alpine,13,8,1.0,0.0,13.0,13.0,0,5,3.0,0.0,7.0,01:19.5
2822,2021,3,portimao,2021-05-02,0,0,0,0,0,ricciardo,1989-07-01,Australian,mclaren,16,9,14.0,0.0,7.0,53.0,0,3,41.0,0.0,3.0,01:19.8
2823,2021,3,portimao,2021-05-02,0,0,0,0,0,gasly,1996-02-07,French,alphatauri,9,10,6.0,0.0,9.0,9.0,0,6,8.0,0.0,5.0,01:19.7
2824,2021,3,portimao,2021-05-02,0,0,0,0,0,sainz,1994-09-01,Spanish,ferrari,5,11,14.0,0.0,6.0,42.0,0,4,34.0,0.0,4.0,01:19.0
2825,2021,3,portimao,2021-05-02,0,0,0,0,0,giovinazzi,1993-12-14,Italian,alfa,12,12,0.0,0.0,15.0,0.0,0,8,0.0,0.0,8.0,01:19.2
2826,2021,3,portimao,2021-05-02,0,0,0,0,0,vettel,1987-07-03,German,aston_martin,10,13,0.0,0.0,17.0,5.0,0,7,5.0,0.0,6.0,01:19.1
2827,2021,3,portimao,2021-05-02,0,0,0,0,0,stroll,1998-10-29,Canadian,aston_martin,17,14,5.0,0.0,10.0,5.0,0,7,5.0,0.0,6.0,01:19.9
2828,2021,3,portimao,2021-05-02,0,0,0,0,0,tsunoda,2000-05-11,Japanese,alphatauri,14,15,2.0,0.0,11.0,9.0,0,6,8.0,0.0,5.0,01:19.5
2829,2021,3,portimao,2021-05-02,0,0,0,0,0,russell,1998-02-15,British,williams,11,16,0.0,0.0,16.0,0.0,0,9,0.0,0.0,9.0,01:19.2
2830,2021,3,portimao,2021-05-02,0,0,0,0,0,mick_schumacher,1999-03-22,German,haas,19,17,0.0,0.0,18.0,0.0,0,10,0.0,0.0,10.0,01:20.5
2831,2021,3,portimao,2021-05-02,0,0,0,0,0,latifi,1995-06-29,Canadian,williams,18,18,0.0,0.0,20.0,0.0,0,9,0.0,0.0,9.0,01:20.3
2832,2021,3,portimao,2021-05-02,0,0,0,0,0,mazepin,1999-03-02,Russian,haas,20,19,0.0,0.0,19.0,0.0,0,10,0.0,0.0,10.0,01:20.9
2833,2021,3,portimao,2021-05-02,0,0,0,0,0,raikkonen,1979-10-17,Finnish,alfa,15,20,0.0,0.0,14.0,0.0,0,8,0.0,0.0,8.0,01:19.8
2834,2021,4,catalunya,2021-05-09,0,0,0,0,1,hamilton,1985-01-07,British,mercedes,1,1,69.0,2.0,1.0,141.0,3,1,101.0,2.0,1.0,01:16.7
2835,2021,4,catalunya,2021-05-09,0,0,0,0,1,max_verstappen,1997-09-30,Dutch,red_bull,2,2,61.0,1.0,2.0,112.0,1,2,83.0,1.0,2.0,01:16.8
2836,2021,4,catalunya,2021-05-09,0,0,0,0,1,bottas,1989-08-28,Finnish,mercedes,3,3,32.0,0.0,4.0,141.0,3,1,101.0,2.0,1.0,01:16.9
2837,2021,4,catalunya,2021-05-09,0,0,0,0,1,leclerc,1997-10-16,Monegasque,ferrari,4,4,28.0,0.0,5.0,60.0,0,4,42.0,0.0,4.0,01:17.5
2838,2021,4,catalunya,2021-05-09,0,0,0,0,1,perez,1990-01-26,Mexican,red_bull,8,5,22.0,0.0,6.0,112.0,1,2,83.0,1.0,2.0,01:17.7
2839,2021,4,catalunya,2021-05-09,0,0,0,0,1,ricciardo,1989-07-01,Australian,mclaren,7,6,16.0,0.0,7.0,65.0,0,3,53.0,0.0,3.0,01:17.6
2840,2021,4,catalunya,2021-05-09,0,0,0,0,1,sainz,1994-09-01,Spanish,ferrari,6,7,14.0,0.0,8.0,60.0,0,4,42.0,0.0,4.0,01:17.6
2841,2021,4,catalunya,2021-05-09,0,0,0,0,1,norris,1999-11-13,British,mclaren,9,8,37.0,0.0,3.0,65.0,0,3,53.0,0.0,3.0,01:18.0
2842,2021,4,catalunya,2021-05-09,0,0,0,0,1,ocon,1996-09-17,French,alpine,5,9,8.0,0.0,9.0,15.0,0,5,13.0,0.0,5.0,01:17.6
2843,2021,4,catalunya,2021-05-09,0,0,0,0,1,gasly,1996-02-07,French,alphatauri,12,10,7.0,0.0,10.0,10.0,0,6,9.0,0.0,6.0,01:18.0
2844,2021,4,catalunya,2021-05-09,0,0,0,0,1,stroll,1998-10-29,Canadian,aston_martin,11,11,5.0,0.0,11.0,5.0,0,7,5.0,0.0,7.0,01:18.0
2845,2021,4,catalunya,2021-05-09,0,0,0,0,1,raikkonen,1979-10-17,Finnish,alfa,17,12,0.0,0.0,14.0,0.0,0,8,0.0,0.0,8.0,01:18.9
2846,2021,4,catalunya,2021-05-09,0,0,0,0,1,vettel,1987-07-03,German,aston_martin,13,13,0.0,0.0,16.0,5.0,0,7,5.0,0.0,7.0,01:18.1
2847,2021,4,catalunya,2021-05-09,0,0,0,0,1,russell,1998-02-15,British,williams,15,14,0.0,0.0,17.0,0.0,0,9,0.0,0.0,9.0,01:19.2
2848,2021,4,catalunya,2021-05-09,0,0,0,0,1,giovinazzi,1993-12-14,Italian,alfa,14,15,0.0,0.0,15.0,0.0,0,8,0.0,0.0,8.0,01:18.4
2849,2021,4,catalunya,2021-05-09,0,0,0,0,1,latifi,1995-06-29,Canadian,williams,19,16,0.0,0.0,20.0,0.0,0,9,0.0,0.0,9.0,01:19.2
2850,2021,4,catalunya,2021-05-09,0,0,0,0,1,alonso,1981-07-29,Spanish,alpine,10,17,5.0,0.0,12.0,15.0,0,5,13.0,0.0,5.0,01:18.1
2851,2021,4,catalunya,2021-05-09,0,0,0,0,1,mick_schumacher,1999-03-22,German,haas,18,18,0.0,0.0,18.0,0.0,0,10,0.0,0.0,10.0,01:19.1
2852,2021,4,catalunya,2021-05-09,0,0,0,0,1,mazepin,1999-03-02,Russian,haas,20,19,0.0,0.0,19.0,0.0,0,10,0.0,0.0,10.0,01:19.8
2853,2021,4,catalunya,2021-05-09,0,0,0,0,1,tsunoda,2000-05-11,Japanese,alphatauri,16,20,2.0,0.0,13.0,10.0,0,6,9.0,0.0,6.0,01:18.6
2854,2021,5,monaco,2021-05-23,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,2,1,80.0,1.0,2.0,149.0,2,1,112.0,1.0,2.0,01:10.6
2855,2021,5,monaco,2021-05-23,1,0,0,0,0,sainz,1994-09-01,Spanish,ferrari,4,2,20.0,0.0,8.0,78.0,0,4,60.0,0.0,4.0,01:10.6
2856,2021,5,monaco,2021-05-23,1,0,0,0,0,norris,1999-11-13,British,mclaren,5,3,41.0,0.0,4.0,80.0,0,3,65.0,0.0,3.0,01:10.6
2857,2021,5,monaco,2021-05-23,1,0,0,0,0,perez,1990-01-26,Mexican,red_bull,9,4,32.0,0.0,6.0,149.0,2,1,112.0,1.0,2.0,01:11.6
